mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.3874386151631675,0.024315930430906196,0.02895506223042806,0.000950046161233566,0.2,3,100,0.6,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",0.6775052505250525,0.6831683168316832,0.6749803097925965,0.6785512923831107,0.003423596305508863,1
2.780688762664795,0.05688868446176589,0.02973016103108724,0.001542503550309587,0.2,3,100,0.8,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.6766801680168016,0.6824932493249325,0.6744927427521284,0.6778887200312876,0.003376139297497325,16
3.0083159605662027,0.06716222522587338,0.031098206837972004,0.004140790388781779,0.2,3,100,1.0,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.6762301230123012,0.6806555655565557,0.6744927427521284,0.6771261437736618,0.0025945116603173506,46
4.8848557472229,0.05198536360081812,0.052500645319620766,0.0015240324085090723,0.2,3,200,0.6,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",0.6764926492649265,0.680993099309931,0.6744177324382102,0.6773011603376893,0.0027445861850214355,40
5.705842733383179,0.1376098891082251,0.0502615769704183,0.0008987133303310139,0.2,3,200,0.8,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.6774677467746775,0.6805805580558055,0.6749052994786783,0.6776512014363871,0.002320543282508265,27
6.145384709040324,0.05758469245577204,0.05283856391906738,0.001987605490179531,0.2,3,200,1.0,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.6756300630063007,0.680955595559556,0.6755053819900236,0.6773636801852935,0.0025403777121854295,36
7.351986328760783,0.13629850502310611,0.07494052251180013,0.0014862108979819667,0.2,3,300,0.6,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.6}",0.6753675367536753,0.6786303630363036,0.6734425983572742,0.6758134993824177,0.002141243811576592,61
8.51878046989441,0.06430971804009243,0.08355442682902019,0.009715156949337882,0.2,3,300,0.8,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.6748424842484249,0.6802430243024302,0.6731425571016014,0.6760760218841521,0.0030271405585225336,55
8.837419112523397,0.11237336833666192,0.0747087796529134,0.0009655874026991263,0.2,3,300,1.0,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.6755925592559255,0.6798304830483048,0.6746052582230057,0.6766761001757454,0.002266611172716324,50
3.5807418823242188,0.07285979491631554,0.05797219276428223,0.0025572583038778723,0.2,5,100,0.6,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",0.6742049204920492,0.6760801080108011,0.6746052582230057,0.6749634289086187,0.0008063484514133707,71
4.254523754119873,0.04742128618891666,0.05475123723347982,0.0009011933267703168,0.2,5,100,0.8,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.6764176417641764,0.6791929192919292,0.6731425571016014,0.6762510393859023,0.002472857715663098,53
4.626327355702718,0.0787916149627329,0.054243246714274086,0.0014165358038907172,0.2,5,100,1.0,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6750675067506751,0.6789303930393039,0.6732175674155196,0.6757384890684995,0.0023800220034089865,62
7.124207019805908,0.027618836219198334,0.10396305720011394,0.0014045823815375372,0.2,5,200,0.6,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",0.670979597959796,0.6742049204920492,0.6703671754866294,0.6718505646461582,0.001683450604803648,90
