mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_split,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.1615334033966063,0.10178919528979487,0.10568504333496094,0.004601539671694894,4,2,0.8,0.8,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 0.8, 'max_samples': 0.8, 'n_estimators': 100}",0.6756672292018251,0.6736467058382298,0.6777097137142143,0.6767095886985873,0.669646205775722,0.6746758886457157,0.0028523573960294864,116
6.190726613998413,0.06594231513920858,0.206787633895874,0.011940428477903938,4,2,0.8,0.8,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 0.8, 'max_samples': 0.8, 'n_estimators': 200}",0.6755422213888368,0.67439679959995,0.6781472684085511,0.6770846355794474,0.669646205775722,0.6749634261505014,0.002951788713823245,100
1.732004165649414,0.054141625748525296,0.05534658432006836,0.005298088383524817,4,2,0.8,1.0,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 0.8, 'max_samples': 1.0, 'n_estimators': 50}",0.6752922057628602,0.6723965495686961,0.6776472059007376,0.6755219402425303,0.669646205775722,0.6741008214501092,0.0027843836419133034,130
3.4650240898132325,0.08211142986651176,0.1075833797454834,0.007526939103928374,4,2,0.8,1.0,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 0.8, 'max_samples': 1.0, 'n_estimators': 100}",0.6754172135758485,0.6731466433304163,0.6771471433929241,0.6764595574446806,0.6703337917239655,0.674500869893567,0.0024850503478302845,124
7.209015560150147,0.3811758969829023,0.20594940185546876,0.02892884386989774,4,2,0.8,1.0,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 0.8, 'max_samples': 1.0, 'n_estimators': 200}",0.6758547409213076,0.6745843230403801,0.6774596824603075,0.6774596824603075,0.669646205775722,0.675000926931605,0.0028867474184038765,89
1.8115915775299072,0.06929946253744886,0.05800089836120605,0.004266178777940813,4,2,1.0,0.6,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 0.6, 'n_estimators': 50}",0.6725420338771173,0.6739592449056132,0.6782097762220277,0.6760845105638205,0.6688336042005251,0.6739258339538208,0.003189321836009155,148
3.546230697631836,0.2645826326124598,0.10974688529968261,0.0036541722551121174,4,2,1.0,0.6,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 0.6, 'n_estimators': 100}",0.672417026064129,0.6737092136517064,0.6782097762220277,0.6763345418177272,0.668646080760095,0.6738633277031372,0.003296474455051752,154
6.9421703815460205,0.15866561709240107,0.23300743103027344,0.02703250856816364,4,2,1.0,0.6,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 0.6, 'n_estimators': 200}",0.6725420338771173,0.6743342917864733,0.6783347918489812,0.6765220652581573,0.6682085260657582,0.6739883417672974,0.003490820548622572,139
1.974668025970459,0.07102351051302601,0.05883822441101074,0.005935778325339933,4,2,1.0,0.8,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 0.8, 'n_estimators': 50}",0.6726045377836115,0.6742717839729966,0.6783347918489812,0.6757719714964371,0.6682085260657582,0.6738383222335569,0.0033870918651172327,157
4.130232334136963,0.11945432553377874,0.13920092582702637,0.01531193937297392,4,2,1.0,0.8,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 0.8, 'n_estimators': 100}",0.6724795299706232,0.6741467683460433,0.6784598074759345,0.6760845105638205,0.6683335416927116,0.6739008316098267,0.003424266781981301,151
